ID_BB_COMPANY,LONG_COMP_NAME,ID_BB_PARENT_CO,LONG_PARENT_COMP_NAME,INDUSTRY_SECTOR,INDUSTRY_GROUP,INDUSTRY_SUBGROUP,CNTRY_OF_DOMICILE,CNTRY_OF_INCORPORATION,CNTRY_OF_RISK,STATE_OF_DOMICILE,STATE_OF_INCORPORATION,COMPANY_ADDRESS,IS_ULT_PARENT,OBLIG_INDUSTRY_SUBGROUP,ACQUIRED_BY_PARENT,COMPANY_TO_PARENT_RELATIONSHIP,ISSUER_NAME_TYPES,ID_BB_ULTIMATE_PARENT_CO,LONG_ULT_PARENT_COMP_NAME,COMPANY_CORP_TICKER,ULT_PARENT_CNTRY_OF_RISK,ULT_PARENT_TICKER_EXCHANGE,ULT_PARENT_CNTRY_INCORPORATION,ULT_PARENT_CNTRY_DOMICILE,INDUSTRY_SUBGROUP_NUM,COMPANY_LEGAL_NAME,OBLIGOR_BBID,ID_BB_GLOBAL_COMPANY,ID_BB_GLOBAL_PARENT_CO,ID_BB_GLOBAL_ULTIMATE_PARENT_CO,ID_BB_GLOBAL_OBLIGOR_COMPANY,ID_BB_GLOBAL_COMPANY_NAME,ID_BB_GLOBAL_PARENT_COMPANY_NAME,ID_BB_GLOBAL_ULT_PARENT_CO_NAME,ID_BB_GLOBAL_OBLIGOR_NAME,INDUSTRY_SECTOR_NUM,INDUSTRY_GROUP_NUM,LEGAL_ENTITY_IDENTIFIER,LEI_ENTITY_STATUS,LEI_LEGAL_FORM,LEI_ASSIGNED_DATE,LEI_LAST_UPDATE,LEI_DISABLED_DATE,LEI_REGISTRATION_ADDRESS,LEI_RECORD_STATE,LEI_MAINTENANCE_STATE,LEI_NEXT_MAINTENANCE_DATE,PARENT_OBLIGOR_ID,PARENT_OBLIGOR_NAME,COUNTRY_RISK_ISO_CODE,ID_REPLACEMENT_IDENTIFIER,COMPANY_WEB_ADDRESS,COMPANY_IS_PRIVATE,ULT_PARENT_CORP_TICKER,LEI_NAME,LEI_ULTIMATE_PARENT_COMPANY,COMPANY_FAX_NUMBER,COMPANY_TEL_NUMBER,ALTERNATE_COMPANY_NAME,PREVIOUS_COMPANY_NAMES,OTHER_LEI_NAME,MANAGING_LOCAL_OPER_UNIT_NAME,MANAGING_LOCAL_OPER_UNIT_LEI,LEI_VALIDATION_SOURCES,ULTIMATE_OBLIGOR_ID,ULTIMATE_OBLIGOR_NAME,ISO_COUNTRY_OF_OBLIGOR,SYNTHETIC_ENTITY_INDICATOR,ISSUER_BBID,COMPANY_STATUS
37726126,Gravitant Inc,100801.0,International Business Machines Corp,Technology,Software,Applications Software,US, ,US,TX,N.A.,;2;6;1;1;Synergy Plaza - North;1;11940 Jollyville Rd Suite 325;1;Austin;1;TX;1;78759;1;United States;,N,Applications Software,Y,Subsidiary,Company,100801.0,International Business Machines Corp, ,US,IBM US,US,US,422.0, ,,BBG005GVXQP1,BBG001G4LRK6,BBG001G4LRK6,N.A.,Gravitant Inc,International Business Machine,International Business Machine,N.A.,10013.0,20109.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,100801.0,International Business Machines Corp,N.A., ,www.gravitant.com,Y,IBM,N.A.,VGRQXHF3J8VDLUA7XE92, ,1-512-535-7399,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
66907470,World Field Co,13343560.0,Jadwa Investment Co,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,SA,SA,SA,N.A.,N.A.,;2;6;1;1; ;1; ;1; ;1; ;1; ;1;Saudi Arabia;,N,Invest Mgmnt/Advis Serv,N,Subsidiary,Company,13343560.0,Jadwa Investment Co,JADINV,SA,2284005Z AB,SA,SA,303.0, ,13343560.0,BBG00R72XG79,BBG001GZ3BD0,BBG001GZ3BD0,BBG001GZ3BD0,World Field Co,Jadwa Investment Co,Jadwa Investment Co,Jadwa Investment Co,10008.0,20054.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,13343560.0,Jadwa Investment Co,SA, ,N.A.,Y,N.A.,N.A.,5586001LY5MB7XPJTH49, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,13343560.0,Jadwa Investment Co,SA,N, ,PRIV
54302570,FREMF 2017-KSW2 Mortgage Trust,17640716.0,FREMF Mortgage Trust,Financial,Diversified Finan Serv,Special Purpose Entity,US,US,US,N.A.,N.A., ,N,Special Purpose Entity,N,Synthetic Parent,Mortgage,17640716.0,FREMF Mortgage Trust, ,US, ,US,US,439.0, ,,BBG00H4G00R2,BBG001GG5204,BBG001GG5204,N.A.,FREMF 2017-KSW2 Mortgage Trust,FREMF Mortgage Trust,FREMF Mortgage Trust,N.A.,10008.0,20054.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,N.A., ,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, , 
188506,Garantia FIF,163604.0,Garantia Banking Ltd/Brazil,N.A.,N.A.,N.A.,BR,BR, ,N.A.,N.A., ,N, ,N,Fund Entity,Funds,216125.0,Garantia Banking Ltd, ,BR,1143Z BZ,BR,BR,, ,,BBG001FHMGH5,BBG001FFP3J3,BBG001FJW021,N.A.,Garantia FIF,Garantia Banking Ltd/Brazil,Garantia Banking Ltd,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, , , ,N.A., ,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, , 
21650058,Garage Vetterli AG,217282.0,Scania CV AB,"Consumer, Non-cyclical",Commercial Services,Auto Repair Centers,CH,CH,SE,N.A.,N.A., ,N,Auto Repair Centers,N,Integrated,Company,180537.0,Scania AB, ,SE,SCVB SS,SE,SE,295.0,Garage Vetterli AG,,BBG001HC8XW6,BBG001FKC6H1,BBG001FGK2R9,N.A.,Garage Vetterli AG,Scania CV AB,Scania AB,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,180537.0,Scania AB,SE, ,N.A.,Y,SCANIA,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,INAC
61163286,Syntochem Technologies Ltd,, , , , ,IL,IL,IL,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00LG74PT9,N.A.,N.A.,N.A.,Syntochem Technologies Ltd,N.A.,N.A.,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,IL, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
29781752,Insync Equity Services Pty Ltd,, ,Financial,Diversified Finan Serv,Finance-Invest Bnkr/Brkr,AU,AU,AU,N.A.,N.A., ,N.A.,Finance-Invest Bnkr/Brkr,N, ,"Company,LeadMgr",, , , , , , ,159.0, ,,BBG002VPKQD1,N.A.,N.A.,N.A.,Insync Equity Services Pty Ltd,N.A.,N.A.,N.A.,10008.0,20054.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
65306956,Eurotaxis Ltd,, , , , ,GB,GB,GB,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,Eurotaxis Ltd.,,BBG00PP166G7,N.A.,N.A.,N.A.,Eurotaxis Ltd,N.A.,N.A.,N.A.,,,213800UCCMIKBQOQTA15,ACTIVE,Private Limited Company,20190709,20190709,N.A.,";2;4;1;1;DEAN ROAD;1;YATE;1;BRISTOL, GB-BST BS37 5NH;1;GB;",ISSUED, ,20200709,, ,GB, ,N.A.,Y,N.A.,EUROTAXIS LTD.,N.A., , ,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
12950374,High Wycombe Town Centre Partnership Ltd,, ,"Consumer, Non-cyclical",Commercial Services,Inactive/Unknown,GB, ,GB,N.A.,N.A.,;2;6;1;1;Little Market House;1;High Street;1;High Wycombe;1; ;1;HP11 2BN;1;United Kingdom;,N.A.,Inactive/Unknown,N, ,Company,, , , , , , ,645.0, ,,BBG001GRLD17,N.A.,N.A.,N.A.,High Wycombe Town Centre Partnership Ltd,N.A.,N.A.,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
17686456,Napoleon Perdis Cosmetics Inc,, ,"Consumer, Cyclical",Retail,Retail-Perfume&Cosmetics,US,US,US,CA,N.A.,;2;6;1;1;6621 Hollywood Blvd;1; ;1;Hollywood;1;CA;1;90028;1;United States;,N.A.,Retail-Perfume&Cosmetics,N, ,Company,, , , , , , ,371.0, ,,BBG001GGS7Z0,N.A.,N.A.,N.A.,Napoleon Perdis Cosmetics Inc,N.A.,N.A.,N.A.,10004.0,20031.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.napoleonperdis.com,Y,N.A.,N.A.,N.A., ,1-323-817-3611,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
22912759,EMP-B Planungsgesellschaft Fur Prozesautomation mbH,, ,Industrial,Engineering&Construction,Engineering/R&D Services,DE,DE,DE,N.A.,N.A., ,N.A.,Engineering/R&D Services,N, ,Company,, , , , , , ,203.0, ,,BBG001GN9KT4,N.A.,N.A.,N.A.,EMP-B Planungsgesellschaft Fur Prozesautomation mbH,N.A.,N.A.,N.A.,10011.0,20082.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,DE, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
41590201,Praguecast Facility Sro,, , , , ,CZ,CZ,CZ,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,PRAGUECAST FACILITY s.r.o.,,BBG006WZQRX9,N.A.,N.A.,N.A.,Praguecast Facility Sro,N.A.,N.A.,N.A.,,,3157004XC70FPFO71564,ACTIVE,Spolecnost s rucenim omezenym,20140709,20200220,N.A.,";2;3;1;1;Radlicka 227/107;1;Praha 5, 158 00;1;CZ;",ISSUED, ,20200709,, ,CZ, ,N.A.,Y,N.A.,PRAGUECAST FACILITY s.r.o.,N.A., , ,N.A.,N.A., ,CSD Prague,315700LK78Z7C0WMIL03,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
47763815,Dubai Desert Extreme LLC,, ,"Consumer, Cyclical",Leisure Time,Leisure&Rec Products,AE,AE,AE,N.A.,N.A., ,N.A.,Leisure&Rec Products,N, ,Company,, , , , , , ,40.0, ,,BBG00B6BH0G8,N.A.,N.A.,N.A.,Dubai Desert Extreme LLC,N.A.,N.A.,N.A.,10004.0,20028.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,AE, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
7788888,BEA Systems Italia SPA,210210.0,BEA Systems Inc, , , ,IT,IT,IT,N.A.,N.A.,;2;6;1;1;Piazzale dell'Industria 46;1; ;1;Roma;1; ;1;00144;1;Italy;,N, ,N,Subsidiary,Company,101752.0,Oracle Corp, ,US,ORCL US,US,US,,BEA Systems Italia S.p.A.,,BBG001H16786,BBG001FJT9K6,BBG001FDZTF4,N.A.,BEA Systems Italia SPA,BEA Systems Inc,Oracle Corp,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,210210.0,BEA Systems Inc,IT, ,N.A.,Y,ORCL,N.A.,1Z4GXXU7ZHVWFCD8TV52, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
26246163,Unitex Granular Marble Pty Ltd,, ,Basic Materials,Chemicals,Coatings/Paint,AU,AU,AU,VI,N.A., ,N.A.,Coatings/Paint,N, ,Company,, , , , , , ,701.0, ,,BBG001WWC4G2,N.A.,N.A.,N.A.,Unitex Granular Marble Pty Ltd,N.A.,N.A.,N.A.,10002.0,20010.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,AU, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
21823146,Shenzhen Jingzuan Industry Co Ltd,, ,Industrial,Metal Fabricate/Hardware,Metal Products-Fasteners,CN,CN,CN,N.A.,N.A., ,N.A.,Metal Products-Fasteners,N, ,Company,, , , , , , ,220.0, ,,BBG001HFP8T9,N.A.,N.A.,N.A.,Shenzhen Jingzuan Industry Co Ltd,N.A.,N.A.,N.A.,10011.0,20087.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,CN, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
59811187,WrapManager Flex Conservative Growth,59735967.0,WrapManager Inc SMAs/USA,N.A.,N.A.,N.A.,US,US, ,N.A.,N.A., ,N, ,N,Synthetic Parent,Funds,19474686.0,WrapManager Inc, ,US,3888174Z US,US,US,, ,,BBG00KG1B137,BBG00KDQRZP9,BBG001GQ8F37,N.A.,WrapManager Flex Conservative Growth,WrapManager Inc SMAs/USA,WrapManager Inc,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, , , ,N.A., ,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, , 
7698548,Nixon Group Inc/The,, ,Communications,Advertising,Advertising Agencies,US,US,US,FL,FL, ,N.A.,Advertising Agencies,N, ,Company,, , , , , , ,321.0,"The Nixon Group, Inc.",,BBG001H00N43,N.A.,N.A.,N.A.,Nixon Group Inc/The,N.A.,N.A.,N.A.,10003.0,20014.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,;2;2;1;1;Zynyx Multimedia Corp;1;Zynyx Marketing Communications Inc;,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
7918769,Handelsbanken/Sweden,116944.0,Svenska Handelsbanken AB, , , ,SE,SE, ,N.A.,N.A., ,N, ,N, ,FundMgr,116944.0,Svenska Handelsbanken AB, ,SE,SHBA SS,SE,SE,, ,,BBG001GX2ZZ9,BBG001FFH7S3,BBG001FFH7S3,N.A.,Handelsbanken/Sweden,Svenska Handelsbanken AB,Svenska Handelsbanken AB,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,116944.0,Svenska Handelsbanken AB, , ,www.handelsbanken.se, ,SHBASS,N.A.,NHBDILHZTYCNBV5UYZ31, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, , 
7769992,Hainan Jiuyi Textile Industry Development Co Ltd,7769936.0,Zhejiang Zhonghui Textile Co Ltd,"Consumer, Cyclical",Textiles,Textile-Products,CN,CN,CN,N.A.,N.A., ,N,Textile-Products,N,Subsidiary,Company,7769936.0,Zhejiang Zhonghui Textile Co Ltd, ,CN,ZHZZ CH,CN,CN,75.0, ,,BBG001H10PH2,BBG001H10P64,BBG001H10P64,N.A.,Hainan Jiuyi Textile Industry Development Co Ltd,Zhejiang Zhonghui Textile Co L,Zhejiang Zhonghui Textile Co L,N.A.,10004.0,20033.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
65083407,Adams Flavors Foods & Ingredients LLC,, ,"Consumer, Non-cyclical",Food,Food-Misc/Diversified,US,US,US,TX,N.A., ,N.A.,Food-Misc/Diversified,N, ,Company,, , , , , , ,110.0, ,,BBG00PGH3XF7,N.A.,N.A.,N.A.,Adams Flavors Foods & Ingredients LLC,N.A.,N.A.,N.A.,10005.0,20040.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
1425565,Dash Golf Cars Inc,100787.0,Ingersoll-Rand PLC, , , ,US, ,US,N.A.,N.A., ,N, ,N,Related Entities,Company,100787.0,Ingersoll-Rand PLC, ,US,IR US,IE,US,, ,,BBG001GFWYW1,BBG001FDYV15,BBG001FDYV15,N.A.,Dash Golf Cars Inc,Ingersoll-Rand PLC,Ingersoll-Rand PLC,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,100787.0,Ingersoll-Rand PLC,US, ,N.A.,Y,IR,N.A.,549300BURLR9SLYY2705, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
34331245,KAP Teramihardja Pradhono & Chandra,, , , , ,ID,ID,ID,N.A.,N.A., ,N.A., ,N, ,"Company,LeadMgr",, , , , , , ,,"KAP Teramihardja, Pradhono & Chandra",,BBG0042TXMY3,N.A.,N.A.,N.A.,KAP Teramihardja Pradhono & Chandra,N.A.,N.A.,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,ID, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
66732072,Drink & Schloessers GmbH & Co KG Apparatebau,, , , , ,DE,DE,DE,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,Drink & Schloessers GmbH & Co. KG Apparatebau,,BBG00R2CY5X6,N.A.,N.A.,N.A.,Drink & Schloessers GmbH & Co KG Apparatebau,N.A.,N.A.,N.A.,,,3912006CM91UZQ8IUP36,ACTIVE,Kommanditgesellschaft,20191206,20191206,N.A.,";2;3;1;1;Muehlenweg 21 - 37oe;1;Krefeld, DE-NW 47839;1;DE;",ISSUED, ,20201206,, ,DE, ,N.A.,Y,N.A.,Drink & Schloessers GmbH & Co. KG Apparatebau,N.A., , ,N.A.,N.A., ,Bundesanzeiger Verlag GmbH,39120001KULK7200U106,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
7807880,United Development Corp,, ,Utilities,Water,Water,KW,KW,KW,N.A.,N.A.,;2;6;1;1; ;1; ;1; ;1; ;1; ;1;Kuwait;,Y,Water,N, ,Company,7807880.0,United Development Corp,UDCORP,KW,114192Z KK,KW,KW,273.0, ,7807880.0,BBG001H1BMV1,N.A.,BBG001H1BMV1,BBG001H1BMV1,United Development Corp,N.A.,United Development Corp,United Development Corp,10014.0,20112.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,7807880.0,United Development Corp,KW,N, ,PRIV
9057365,University of St Thomas School of Law,, ,"Consumer, Non-cyclical",Commercial Services,Schools,US, , ,MN,N.A.,;2;6;1;1;1000 LaSalle Avenue;1; ;1;Minneapolis;1;MN;1;55403;1;United States;,N.A.,Schools,N,Affiliated Entity,Company,, , , , , , ,95.0, ,,BBG004RJVGF4,N.A.,N.A.,N.A.,University of St Thomas School of Law,N.A.,N.A.,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,www.stthomas.edu,Y,N.A.,N.A.,N.A., ,1-651-962-4892,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
30736303,Greenlight Rights,342838.0,Branded Entertainment Network Inc/NV,Communications,Advertising,Advertising Agencies,US,US,US,CA,N.A.,;2;6;1;1;6060 Center Drive;1;Suite 100;1;Los Angeles;1;CA;1;90045;1;United States;,N,Advertising Agencies,N,Subsidiary,Company,342838.0,Branded Entertainment Network Inc/NV, ,US,6475Z US,US,US,321.0, ,,BBG002ZF27K3,BBG001FN26D0,BBG001FN26D0,N.A.,Greenlight Rights,Branded Entertainment Network,Branded Entertainment Network,N.A.,10003.0,20014.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,N.A.,Y,N.A.,N.A.,549300CKQK5DKUG2AO09, ,1-323-602-5700,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
43533725,Agriculture Workforce Coalition,, ,"Consumer, Non-cyclical",Commercial Services,Commercial Services,US, ,US,N.A.,N.A.,;2;6;1;1; ;1; ;1;Washington;1;DC;1; ;1;United States;,N.A.,Commercial Services,N, ,Company,, , , , , , ,84.0, ,,BBG007PK3DD6,N.A.,N.A.,N.A.,Agriculture Workforce Coalition,N.A.,N.A.,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.agworkforcecoalition.org,Y,N.A.,N.A.,N.A., ,1-202-879-0816,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
46171557,Wellington Dynamic Diversified Income Fund,51719368.0,Wellington Management Funds Ireland plc,N.A.,N.A.,N.A.,IE,IE, ,N.A.,N.A.,;2;6;1;1; ;1; ;1; ;1; ;1; ;1; ;,N, ,N,Fund Entity,Funds,305788.0,Wellington Management Group LLP, ,US,9553Z US,US,US,, ,,BBG009H019T9,BBG00FBHSS22,BBG001FMW5G8,N.A.,Wellington Dynamic Diversified Income Fund,Wellington Management Funds Ir,Wellington Management Group LL,N.A.,,,549300RB6OI7PHY1YZ07,ACTIVE,OTHER,20150626,20191003,N.A.,";2;4;1;1;25/28 NORTH WALL QUAY;1;DUBLIN 1;1;Dublin, IE-D D01 H104;1;IE;",ISSUED, ,20201002,, , , ,N.A., ,N.A.,Wellington Management Funds (Ireland) plc - Wellington Dynamic Diversified Income Fund,5493002CYKEKC8C01T66, , ,N.A.,;2;2;1;1;Wellington Management Portfolios Dublin plc - Multi Asset Income Portfolio;1;Wellington Management Portfolios Dublin plc - Dynamic Diversified Income;,;2;2;1;1;Wellington Management Portfolios (Dublin) Public Limited Company - Multi-Asset Income Portfolio;1;Wellington Management Funds (Ireland) Public Limited Company - Wellington Dynamic Diversified Income Fund;,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,FULLY_CORROBORATED,, ,N.A.,N, , 
12410826,SAP New Zealand Ltd,118412.0,SAP SE,Technology,Computers,Computers-Memory Devices,NZ,NZ,DE,N.A.,N.A., ,N,Computers-Memory Devices,N,Subsidiary,Company,118412.0,SAP SE, ,DE,SAP GR,DE,DE,245.0,SAP New Zealand Limited,,BBG001G31MW8,BBG001FFJT03,BBG001FFJT03,N.A.,SAP New Zealand Ltd,SAP SE,SAP SE,N.A.,10013.0,20106.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,118412.0,SAP SE,DE, ,N.A.,Y,SAPGR,N.A.,529900D6BF99LW9R2E68, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
64939955,Japan Trustee Services Bankltd /465595204,, , , , ,JP,JP,JP,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00PBDS6C6,N.A.,N.A.,N.A.,Japan Trustee Services Bankltd /465595204,N.A.,N.A.,N.A.,,,353800BM9MHEFMLAI086,ACTIVE, ,20190530,20191224,N.A.,";2;3;1;1;8-11,Harumi 1-chome;1;Chuo-ku Tokyo, 104-6107;1;JP;",ISSUED, ,20200530,, ,JP, ,N.A.,Y,N.A.,"Japan Trustee Services Bank,Ltd./465595204",N.A., , ,N.A.,N.A., ,TSE,353800279ADEFGKNTV65,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
33703006,K Industries SAS,, ,"Consumer, Cyclical",Apparel,Apparel Manufacturers,FR,FR,FR,N.A.,N.A.,;2;6;1;1;Zone Industrielle Nord;1;Allee du Languedoc;1;Bourg De Peage;1; ;1;26300;1;France;,N.A.,Apparel Manufacturers,N, ,Company,, , , , , , ,21.0, ,,BBG003QQBBJ0,N.A.,N.A.,N.A.,K Industries SAS,N.A.,N.A.,N.A.,10004.0,20019.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,FR, ,www.k-industries-epi.com,Y,N.A.,N.A.,N.A.,33-4-75-71-06-90,33-4-75-71-06-90,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
22606130,Fruchtcargo Speditionsges mbH,, ,Industrial,Transportation,Transport-Services,DE,DE,DE,N.A.,N.A.,;2;6;1;1;In den Niederwiesen 3;1; ;1;Woerth;1; ;1;76744;1;Germany;,Y,Transport-Services,N, ,Company,22606130.0,Fruchtcargo Speditionsges mbH, ,DE,6307375Z GR,DE,DE,236.0,FRUCHTCARGO Speditionsgesellschaft mbH,,BBG001GD45D1,N.A.,BBG001GD45D1,N.A.,Fruchtcargo Speditionsges mbH,N.A.,Fruchtcargo Speditionsges mbH,N.A.,10011.0,20091.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,DE, ,www.fruchtcargo.de,Y,N.A.,N.A.,N.A.,49-727-193-3490,49-727-193-340,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
59940368,Atum Blockchain Ltd,, , , , ,CY,CY,CY,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,Atum Blockchain Limited,,BBG00KJYFQK4,N.A.,N.A.,N.A.,Atum Blockchain Ltd,N.A.,N.A.,N.A.,,,254900LNPHCG692C1896,ACTIVE,Idiotiki Etaireia Periorismenis Efthynis me metoches,20180406,20190406,N.A.,";2;3;1;1;Spyrou Kyprianou, 84,;1;Limassol, 4004;1;CY;",LAPSED, ,20190406,, ,CY, ,N.A.,Y,N.A.,ATUM BLOCKCHAIN LIMITED,N.A., , ,N.A.,N.A., ,Bloomberg Finance L.P.,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
